"File","Sheet","Row","Source","Type","Field","Value","Message"
"dispatch","Sheet1","317","260300033","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000411","Dispatch 260300033 has no matching Sales Order (searched by PBO NCLH30000411, order 251100084, invoice 900002653, chassis MCCJY7PRMTN102175, engine SQRH4J15AGSM61023); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","324","260300012","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000304","Dispatch 260300012 has no matching Sales Order (searched by PBO NCLH30000304, order 251100007, invoice 900002525, chassis MCCJY7PRMTN100699, engine SQRH4J15AGSL60822); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","325","260300018","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000543","Dispatch 260300018 has no matching Sales Order (searched by PBO NCLH30000543, order 251100215, invoice 900002575, chassis MCCJY7PRMTN102219, engine SQRH4J15AGSM61343); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","326","260300019","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000522","Dispatch 260300019 has no matching Sales Order (searched by PBO NCLH30000522, order 251100194, invoice 900002576, chassis MCCJY7PRMTN101810, engine SQRH4J15AGSM60122); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","328","260300013","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000472","Dispatch 260300013 has no matching Sales Order (searched by PBO NCLH30000472, order 251100145, invoice 900002540, chassis MCCJY7PRMTN102215, engine SQRH4J15AGSM61199); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","334","260300022","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000410","Dispatch 260300022 has no matching Sales Order (searched by PBO NCLH30000410, order 251100083, invoice 900002583, chassis MCCJY7PRMTN102199, engine SQRH4J15AGSM60481); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","336","260300024","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000494","Dispatch 260300024 has no matching Sales Order (searched by PBO NCLH30000494, order 251100167, invoice 900002587, chassis MCCJY7PRMTN102251, engine SQRH4J15AGSM60858); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","337","260300025","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000346","Dispatch 260300025 has no matching Sales Order (searched by PBO NCLH30000346, order 251100033, invoice 900002586, chassis MCCJY7PRMTN102113, engine SQRH4J15AGSM60539); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","338","260300026","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000564","Dispatch 260300026 has no matching Sales Order (searched by PBO NCLH30000564, order 251100235, invoice 900002588, chassis MCCJY7PRMTN102299, engine SQRH4J15AGSM60704); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","342","260300042","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000405","Dispatch 260300042 has no matching Sales Order (searched by PBO NCLH30000405, order 251100078, invoice 900002747, chassis MCCJY7PRMTN102296, engine SQRH4J15AGSM61312); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","343","260300167","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000509","Dispatch 260300167 has no matching Sales Order (searched by PBO NCLH30000509, order 251100182, invoice 900003595, chassis MCCJY7PRMTN102354, engine SQRH4J15AGSM60380); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","344","260300168","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000408","Dispatch 260300168 has no matching Sales Order (searched by PBO NCLH30000408, order 251100081, invoice 900003596, chassis MCCJY7PRMTN102336, engine SQRH4J15AGSM61319); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","354","260300095","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000635","Dispatch 260300095 has no matching Sales Order (searched by PBO NCLH30000635, order 251200020, invoice 900003112, chassis MCCJY7PRMTN102363, engine SQRH4J15AGSM60881); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","355","260200065","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000530","Dispatch 260200065 has no matching Sales Order (searched by PBO NCLH30000530, order 251100202, invoice 900002669, chassis MCCJY7PRMTN101731, engine SQRH4J15AGSL60722); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","361","260300048","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000280","Dispatch 260300048 has no matching Sales Order (searched by PBO NCLH30000280, order 251000149, invoice 900002874, chassis MCCJY7PRMTN102168, engine SQRH4J15AGSM60577); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","364","260300108","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000641","Dispatch 260300108 has no matching Sales Order (searched by PBO NCLH30000641, order 251200026, invoice 900003198, chassis MCCJY7PRMTN102382, engine SQRH4J15AGSM61334); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","367","260300120","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000536","Dispatch 260300120 has no matching Sales Order (searched by PBO NCLH30000536, order 251100208, invoice 900003283, chassis MCCJY7PRMTN102331, engine SQRH4J15AGSM60735); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","371","260300169","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000491","Dispatch 260300169 has no matching Sales Order (searched by PBO NCLH30000491, order 251100164, invoice 900003597, chassis MCCJY7PRMTN102091, engine SQRH4J15AGSM60749); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","386","260300062","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000482","Dispatch 260300062 has no matching Sales Order (searched by PBO NCLH30000482, order 251100155, invoice 900002978, chassis MCCJY7PRMTN102469, engine SQRH4J15AGTA60027); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","387","260300064","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000450","Dispatch 260300064 has no matching Sales Order (searched by PBO NCLH30000450, order 251100123, invoice 900003005, chassis MCCJY7PRMTN102410, engine SQRH4J15AGSM61056); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","388","260300065","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000484","Dispatch 260300065 has no matching Sales Order (searched by PBO NCLH30000484, order 251100157, invoice 900003006, chassis MCCJY7PRMTN102401, engine SQRH4J15AGSM60752); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","392","260300105","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000532","Dispatch 260300105 has no matching Sales Order (searched by PBO NCLH30000532, order 251100204, invoice 900003162, chassis MCCJY7PRMTN102482, engine SQRH4J15AGTA60015); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","393","260300055","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000415","Dispatch 260300055 has no matching Sales Order (searched by PBO NCLH30000415, order 251100088, invoice 900002957, chassis MCCJY7PRMTN102479, engine SQRH4J15AGSM61060); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","394","260300056","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000424","Dispatch 260300056 has no matching Sales Order (searched by PBO NCLH30000424, order 251100097, invoice 900002958, chassis MCCJY7PRMTN102496, engine SQRH4J15AGTA60019); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","395","260300057","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000537","Dispatch 260300057 has no matching Sales Order (searched by PBO NCLH30000537, order 251100209, invoice 900002959, chassis MCCJY7PRMTN102506, engine SQRH4J15AGSM61061); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","396","260300058","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000444","Dispatch 260300058 has no matching Sales Order (searched by PBO NCLH30000444, order 251100117, invoice 900002960, chassis MCCJY7PRMTN102462, engine SQRH4J15AGSM61361); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","397","260300059","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000383","Dispatch 260300059 has no matching Sales Order (searched by PBO NCLH30000383, order 251100057, invoice 900002961, chassis MCCJY7PRMTN102488, engine SQRH4J15AGTA60012); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","398","260300060","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000463","Dispatch 260300060 has no matching Sales Order (searched by PBO NCLH30000463, order 251100136, invoice 900002962, chassis MCCJY7PRMTN102493, engine SQRH4J15AGSM60840); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","399","260300061","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000456","Dispatch 260300061 has no matching Sales Order (searched by PBO NCLH30000456, order 251100129, invoice 900002979, chassis MCCJY7PRMTN102502, engine SQRH4J15AGSM61078); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","400","260300063","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000448","Dispatch 260300063 has no matching Sales Order (searched by PBO NCLH30000448, order 251100121, invoice 900002980, chassis MCCJY7PRMTN102494, engine SQRH4J15AGTA60208); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","401","260300067","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000477","Dispatch 260300067 has no matching Sales Order (searched by PBO NCLH30000477, order 251100150, invoice 900003016, chassis MCCJY7PRMTN102434, engine SQRH4J15AGTA60319); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","402","260300068","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000161","Dispatch 260300068 has no matching Sales Order (searched by PBO NCLH30000161, order 251000062, invoice 900003018, chassis MCCJY7PRMTN102509, engine SQRH4J15AGSM61297); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","403","260300069","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000426","Dispatch 260300069 has no matching Sales Order (searched by PBO NCLH30000426, order 251100099, invoice 900003017, chassis MCCJY7PRMTN102520, engine SQRH4J15AGSM61274); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","404","260300070","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000458","Dispatch 260300070 has no matching Sales Order (searched by PBO NCLH30000458, order 251100131, invoice 900003019, chassis MCCJY7PRMTN102532, engine SQRH4J15AGSM61338); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","405","260300071","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000470","Dispatch 260300071 has no matching Sales Order (searched by PBO NCLH30000470, order 251100143, invoice 900003015, chassis MCCJY7PRMTN102534, engine SQRH4J15AGSM60716); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","406","260300072","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000503","Dispatch 260300072 has no matching Sales Order (searched by PBO NCLH30000503, order 251100176, invoice 900003014, chassis MCCJY7PRMTN102562, engine SQRH4J15AGSM60643); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
